Vine Sushi & Thai,607 Broad St,4.  Chirashi Deluxe,$21.00,Chef choice of assorted raw fish over the sushi rice.,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,5. Eel Don,$27.00,10 Pieces broiled eel over sushi rice.,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,6. Sushi Dinner,$22.00,10 Pieces of nigiri sushi and 8 pieces of tuna roll.,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,7. Sashimi Dinner,$24.00,16 Pieces of assorted raw fish.,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,8. Sushi Trio,$23.00,"3 pieces of tuna,salmon,yellowtail with 1 California roll",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,9. Sushi & Sashimi  For 1,$31.00,"6 Pieces of sushi, 10 Pieces Sashimi & sweet heart roll",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,10.Sushi and Sashimi for 2,$56.00,"10 Pieces sushi, 18 pieces sashimi, rainbow roll and shrimp tempura roll.",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,1. Basil Entree,$13.00,"Served with white rice, miso soup or green salad.",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,2. Thai Curry,$13.00,"Masaman, red curry, green curry, yellow curry and panang curry. Served with white rice, miso soup or green salad.",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,3. Lemon Grass Entree,$13.00,"Served with white rice, miso soup or green salad.",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
